hspeed,Distancefromexchange,MarketClassification, t24hr , httppost24hr , dns_24hrs , jitter_24hrs_up , jitter_24hrs_down , latencyloss24 
0.00,4369.64,4369.64,35.48,7.24,26.30,0.56,0.57,12.37
76.00,55.90,55.90,72.46,18.46,27.86,0.21,0.32,19.99
38.00,531.00,531.00,28.86,8.01,17.95,0.31,0.34,17.82
17.00,1105.48,1105.48,12.77,0.94,23.35,1.29,0.44,19.09
100.00,2532.06,2532.06,104.17,6.04,14.72,0.64,0.09,21.83
55.00,1992.85,1992.85,51.53,11.22,27.81,0.37,0.58,20.80
17.00,1970.69,1970.69,12.10,0.91,42.71,1.00,0.49,34.49
20.00,2174.27,2174.27,3.92,0.34,52.21,2.10,1.18,51.94
38.00,1221.84,1221.84,37.08,9.22,27.18,0.57,0.33,18.03
38.00,952.62,952.62,30.16,6.71,22.58,0.38,0.32,18.24
38.00,1599.21,1599.21,5.09,1.60,38.14,1.05,1.61,39.11
17.00,1219.00,1219.00,11.44,0.70,37.16,0.57,0.46,31.20
250.00,1864.36,1864.36,235.83,28.56,7.90,0.25,0.19,8.33
100.00,2220.70,2220.70,109.77,6.08,12.05,1.56,0.22,14.96
100.00,3963.02,3963.02,100.61,6.09,9.99,1.64,0.53,12.76
200.00,449.59,449.59,214.60,11.58,14.30,1.60,0.08,15.72
350.00,1129.87,1129.87,357.47,21.00,14.46,1.18,0.22,25.18
8.00,0.00,0.00,0.32,0.11,55.90,2.69,2.04,54.58
150.00,461.30,461.30,156.98,9.99,11.81,2.07,0.21,21.10
200.00,1705.99,1705.99,213.30,12.09,12.21,2.10,0.24,14.55
76.00,2016.58,2016.58,73.67,18.51,8.87,0.53,0.43,8.09
150.00,716.58,716.58,153.64,9.97,15.95,2.06,0.24,17.79
55.00,2194.58,2194.58,49.98,9.21,15.39,0.62,0.96,10.68
38.00,576.58,576.58,28.96,4.48,13.15,0.36,0.36,15.12
150.00,1644.14,1644.14,158.73,9.87,14.58,1.90,0.29,14.30
200.00,949.05,949.05,82.20,12.05,14.88,2.31,0.40,15.10
17.00,2054.15,2054.15,6.73,0.90,30.36,0.64,0.46,28.65
200.00,2034.37,2034.37,209.61,12.08,11.02,0.99,0.32,12.75
17.00,2287.79,2287.79,4.39,0.48,36.17,1.46,0.61,34.21
38.00,1107.42,1107.42,36.72,9.27,5.65,0.20,0.19,6.41
38.00,1387.67,1387.67,37.24,9.36,6.99,0.27,0.19,13.53
100.00,1087.65,1087.65,100.66,6.17,19.86,1.75,0.29,24.77
38.00,442.79,442.79,37.23,9.46,9.53,0.88,0.64,14.88
0.00,1512.73,1512.73,61.69,17.15,13.67,0.22,0.38,15.93
38.00,294.44,294.44,15.40,1.42,20.69,1.09,0.51,25.84
38.00,1115.12,1115.12,37.02,9.37,11.60,0.29,0.29,17.46
76.00,0.00,0.00,69.45,18.67,6.28,0.18,0.25,10.14
38.00,2781.30,2781.30,21.30,7.29,7.63,0.59,0.39,14.67
76.00,1274.10,1274.10,74.24,18.91,6.50,0.23,0.27,6.63
38.00,433.45,433.45,37.10,9.33,6.69,0.31,0.32,17.02
17.00,3492.40,3492.40,17.12,0.99,16.31,1.17,0.76,10.40
38.00,1868.66,1868.66,14.08,1.07,14.48,0.82,0.56,24.81
17.00,2104.48,2104.48,16.65,1.43,27.13,0.41,0.50,20.01
38.00,2394.98,2394.98,28.74,5.93,13.72,0.48,0.50,20.65
8.00,214.40,214.40,5.92,0.70,40.93,1.17,0.42,40.18
17.00,1980.77,1980.77,1.66,0.54,43.43,0.78,0.97,41.98
17.00,1212.36,1212.36,14.39,0.93,17.90,0.95,0.43,18.26
100.00,748.01,748.01,97.72,5.67,20.10,2.43,0.06,13.40
38.00,3849.34,3849.34,28.51,5.46,8.58,0.33,0.66,7.90
38.00,2023.21,2023.21,18.95,4.11,6.62,0.44,0.51,10.25
76.00,2164.54,2164.54,72.39,18.56,10.83,0.56,0.48,7.43
76.00,509.47,509.47,38.03,4.66,15.26,0.48,0.44,19.13
76.00,2705.81,2705.81,73.74,18.79,5.84,0.25,0.27,12.92
76.00,2092.77,2092.77,62.72,18.57,4.93,0.22,0.28,11.83
76.00,1105.22,1105.22,71.03,18.19,4.73,0.30,0.34,6.12
38.00,0.00,0.00,37.06,6.87,5.80,0.24,0.35,10.15
76.00,1509.78,1509.78,62.22,16.96,15.60,0.14,0.26,9.01
38.00,1968.00,1968.00,37.30,9.35,9.06,0.52,0.41,11.55
17.00,6158.18,6158.18,0.90,0.80,27.84,0.79,0.61,26.88
17.00,1859.65,1859.65,8.34,1.08,24.62,0.51,0.84,17.63
38.00,276.28,276.28,37.01,9.30,6.26,0.28,0.32,6.24
38.00,516.98,516.98,37.11,8.49,18.49,0.29,0.42,13.49
8.00,5901.88,5901.88,6.96,0.90,30.65,0.52,0.50,41.85
76.00,3236.53,3236.53,68.43,18.69,9.57,0.52,0.49,11.39
38.00,5010.66,5010.66,29.67,9.30,13.95,0.22,0.32,24.12
38.00,669.93,669.93,36.29,5.82,7.20,0.36,0.39,17.49
38.00,1891.00,1891.00,35.22,7.36,6.95,0.35,0.30,21.82
76.00,399.54,399.54,73.44,18.59,5.51,0.18,0.28,15.62
17.00,5604.70,5604.70,7.17,0.92,13.95,0.57,0.48,22.34
38.00,2772.21,2772.21,34.96,8.68,19.72,0.45,0.29,18.64
80.00,3393.20,3393.20,69.89,12.09,27.04,0.21,0.22,22.98
76.00,2971.12,2971.12,41.96,9.43,18.76,0.58,0.59,14.80
52.00,949.43,949.43,37.59,9.79,18.65,2.14,0.29,18.82
76.00,3694.58,3694.58,27.00,6.42,25.39,0.67,0.46,25.54
17.00,620.79,620.79,18.43,1.29,7.17,0.74,0.50,14.06
38.00,3162.87,3162.87,34.75,9.45,38.74,0.37,0.33,37.20
76.00,594.78,594.78,74.49,18.86,8.64,0.18,0.16,15.95
38.00,2081.39,2081.39,37.26,9.28,5.23,0.19,0.26,5.01
38.00,1392.42,1392.42,41.37,7.49,17.53,0.48,0.37,27.56
76.00,3411.15,3411.15,72.97,18.53,5.42,0.73,0.50,8.54
17.00,0.00,0.00,8.12,0.86,23.09,0.86,0.75,36.17
38.00,1742.53,1742.53,37.20,9.29,11.84,0.19,0.23,8.51
38.00,820.66,820.66,38.01,9.70,6.45,0.11,0.42,12.90
76.00,2482.86,2482.86,41.59,6.34,25.40,3.42,3.05,17.88
38.00,441.88,441.88,22.11,4.99,23.27,0.44,0.35,16.34
76.00,569.70,569.70,73.36,18.82,6.48,0.85,0.47,9.66
76.00,3288.66,3288.66,73.51,18.55,13.05,0.21,0.26,7.31
38.00,2856.70,2856.70,20.12,4.95,34.03,0.49,0.45,23.83
17.00,2590.18,2590.18,2.78,0.64,13.66,1.68,0.65,34.53
38.00,616.21,616.21,36.91,9.35,6.24,0.68,0.44,14.23
76.00,1439.37,1439.37,70.05,18.54,9.19,0.52,0.52,6.73
76.00,0.00,0.00,71.35,18.51,15.98,0.25,0.31,11.88
80.00,213.57,213.57,64.60,18.53,17.13,0.12,0.32,14.70
70.00,1952.12,1952.12,76.09,5.25,11.06,1.98,0.15,16.17
76.00,866.64,866.64,74.54,18.82,7.09,0.16,0.17,9.48
76.00,2913.18,2913.18,68.77,20.18,13.22,0.58,0.47,12.70
76.00,2319.94,2319.94,46.43,13.49,4.85,0.29,0.36,8.92
17.00,175.87,175.87,16.10,0.82,18.72,1.15,0.45,29.13
76.00,1275.09,1275.09,72.68,18.58,5.78,0.55,0.49,5.90
76.00,168.12,168.12,73.54,18.82,6.00,0.24,0.24,12.24
76.00,233.57,233.57,69.44,18.39,5.81,0.18,0.31,8.18
76.00,224.59,224.59,74.15,18.60,5.79,0.21,0.26,12.00
38.00,804.07,804.07,37.17,6.69,7.61,0.30,0.27,11.09
38.00,2882.86,2882.86,32.57,9.45,7.17,0.28,0.29,15.01
76.00,1727.37,1727.37,70.57,16.74,19.82,2.39,0.61,16.97
38.00,1157.86,1157.86,36.94,9.30,4.92,0.20,0.28,13.16
38.00,1184.23,1184.23,36.18,7.29,11.08,0.68,0.49,27.13
38.00,279.25,279.25,36.42,9.66,25.33,0.38,0.25,18.05
38.00,95.67,95.67,36.61,9.24,4.88,0.11,0.32,4.40
38.00,1337.45,1337.45,32.71,9.32,19.73,0.19,0.33,27.56
38.00,0.00,0.00,37.35,10.98,5.90,0.18,0.40,8.79
38.00,926.44,926.44,37.20,9.28,5.16,0.58,0.47,5.89
100.00,3331.73,3331.73,95.29,6.16,15.37,1.48,0.50,20.96
52.00,1367.27,1367.27,43.79,8.80,17.21,0.36,0.28,15.95
76.00,1949.02,1949.02,53.36,14.67,5.22,0.26,0.22,10.45
38.00,1356.74,1356.74,36.70,7.78,18.69,0.37,0.33,9.78
17.00,1851.00,1851.00,5.97,0.84,21.53,0.82,0.38,24.77
76.00,356.63,356.63,73.41,17.82,22.05,0.45,0.47,14.33
200.00,2020.90,2020.90,218.22,12.07,15.17,0.68,0.25,22.09
76.00,770.00,770.00,64.80,17.64,13.35,0.58,0.54,15.12
76.00,1297.90,1297.90,56.78,18.27,16.41,0.32,0.38,14.30
38.00,1645.67,1645.67,36.60,9.32,15.44,0.34,0.30,10.54
17.00,1841.79,1841.79,8.78,0.77,17.91,1.21,0.75,35.97
38.00,1190.79,1190.79,36.25,9.27,4.65,0.19,0.27,6.10
76.00,2046.43,2046.43,62.85,17.56,24.94,0.23,0.28,17.40
17.00,2159.13,2159.13,7.39,0.84,27.53,0.82,0.44,27.12
150.00,2204.76,2204.76,156.45,9.90,12.29,1.32,0.07,14.08
350.00,3056.56,3056.56,323.03,18.54,34.32,5.01,0.23,39.57
38.00,1347.21,1347.21,36.81,9.25,26.72,0.40,0.26,17.62
200.00,1159.12,1159.12,202.64,12.04,13.33,1.19,0.07,18.95
76.00,0.00,0.00,23.60,6.48,35.68,1.23,1.86,29.03
38.00,2616.22,2616.22,37.27,9.28,24.64,0.75,0.92,19.38
50.00,819.57,819.57,54.42,2.99,15.54,2.18,0.10,20.54
0.00,760.85,760.85,19.38,4.89,11.22,0.32,0.24,6.48
17.00,1443.04,1443.04,7.71,0.86,31.53,0.75,1.39,31.25
55.00,1015.99,1015.99,47.27,9.35,20.54,0.79,0.64,19.89
76.00,0.00,0.00,73.75,18.56,13.02,0.36,0.27,12.46
38.00,2365.16,2365.16,20.45,3.05,15.05,0.30,0.31,26.36
8.00,1706.13,1706.13,3.38,0.78,29.39,0.62,0.39,34.18
200.00,2802.38,2802.38,193.84,11.90,15.30,0.92,0.08,26.42
38.00,0.00,0.00,36.99,9.35,6.98,0.46,0.38,4.26
100.00,0.00,0.00,104.99,6.19,14.86,1.13,0.35,21.00
0.00,0.00,0.00,92.00,93.61,7.20,0.95,0.70,1.94
17.00,1480.27,1480.27,17.50,0.37,15.32,1.26,0.55,12.94
17.00,922.09,922.09,7.62,0.66,24.96,0.70,0.56,21.66
76.00,1478.58,1478.58,73.81,18.49,20.47,0.15,0.17,15.92
250.00,928.53,928.53,235.98,19.11,13.61,0.34,0.14,8.47
100.00,1491.91,1491.91,93.88,5.49,8.99,0.69,0.44,8.78
38.00,859.05,859.05,36.17,9.27,22.60,0.28,0.36,22.41
76.00,130.42,130.42,74.23,18.66,9.98,0.16,0.19,10.79
76.00,1515.73,1515.73,54.17,15.98,13.47,0.22,1.04,6.73
76.00,1433.46,1433.46,68.86,18.66,7.59,0.15,0.18,5.54
76.00,989.96,989.96,49.40,16.92,10.70,0.33,0.48,12.89
76.00,920.93,920.93,63.41,17.84,19.59,0.58,0.56,14.82
76.00,0.00,0.00,67.69,18.66,9.97,0.48,0.49,12.29
38.00,1112.25,1112.25,37.18,6.31,6.53,0.34,0.44,6.15
38.00,3163.34,3163.34,36.16,9.27,14.78,0.30,0.50,14.90
100.00,2058.52,2058.52,94.42,4.75,8.65,0.27,0.20,7.80
75.00,1273.27,1273.27,75.24,9.74,24.64,3.62,3.22,15.19
20.00,2047.19,2047.19,4.31,0.68,33.04,1.29,0.74,10.40
17.00,562.15,562.15,19.15,1.01,8.44,0.82,0.49,7.83
38.00,1211.24,1211.24,35.13,6.69,12.50,0.61,0.49,15.95
20.00,206.53,206.53,19.52,0.92,12.48,0.94,0.65,11.73
250.00,1405.35,1405.35,236.37,29.28,7.58,0.21,0.15,8.56
250.00,1150.66,1150.66,236.27,28.58,9.25,0.49,0.36,7.78
200.00,1546.12,1546.12,199.04,12.01,14.61,1.11,0.33,23.76
76.00,1060.97,1060.97,74.07,16.99,10.22,0.15,0.32,6.96
76.00,2200.62,2200.62,57.38,14.08,6.44,0.44,0.49,5.65
38.00,1266.33,1266.33,43.43,9.82,15.77,0.27,0.33,15.16
76.00,198.60,198.60,72.88,18.51,18.74,0.26,0.44,17.99
30.00,1447.49,1447.49,30.87,2.03,19.99,0.85,0.25,21.07
20.00,483.96,483.96,15.09,0.91,16.91,0.52,0.54,9.52
38.00,1342.16,1342.16,37.04,8.39,21.41,0.30,0.49,13.73
38.00,605.49,605.49,37.28,9.27,5.18,0.20,0.27,11.39
250.00,877.50,877.50,235.33,29.19,9.35,0.22,0.13,8.46
250.00,1318.99,1318.99,236.07,19.08,7.57,0.33,0.14,8.83
50.00,719.88,719.88,54.13,2.94,11.45,2.54,0.38,16.83
20.00,1624.49,1624.49,6.10,0.74,26.16,0.92,0.56,17.37
200.00,862.39,862.39,64.60,12.03,11.80,2.16,0.17,18.92
52.00,447.94,447.94,41.10,6.20,21.71,0.55,0.47,21.87
75.00,1054.02,1054.02,75.94,9.83,8.14,0.35,0.14,8.35
200.00,1427.95,1427.95,147.26,12.07,16.10,2.04,0.50,19.69
200.00,1006.07,1006.07,219.13,12.01,16.45,1.54,0.07,19.06
100.00,0.00,0.00,106.21,6.02,16.10,2.16,0.47,21.60
152.00,2528.24,2528.24,70.26,13.90,22.57,2.88,0.21,27.41
100.00,895.77,895.77,82.60,6.02,15.87,1.05,0.23,18.63
76.00,378.34,378.34,73.78,18.62,6.17,0.50,0.41,7.05
70.00,1684.69,1684.69,75.01,4.91,16.07,1.67,0.24,23.07
200.00,942.31,942.31,202.68,11.28,16.04,1.69,0.07,22.20
76.00,2428.97,2428.97,72.89,18.46,11.29,0.39,0.54,10.63
200.00,1057.36,1057.36,208.07,11.79,12.17,3.13,0.25,13.60
70.00,2477.98,2477.98,64.88,4.95,14.21,1.91,0.15,15.49
200.00,796.03,796.03,209.30,12.10,11.01,2.33,0.44,12.94
100.00,1006.43,1006.43,106.96,6.01,9.93,1.20,0.09,12.80
75.00,0.00,0.00,75.22,9.51,9.15,0.35,0.16,8.42
70.00,1943.94,1943.94,69.08,4.78,14.12,7.24,0.33,12.73
50.00,3872.29,3872.29,52.20,2.92,16.02,2.40,0.62,17.06
70.00,2846.12,2846.12,74.44,4.80,10.16,2.70,0.57,21.60
38.00,1604.66,1604.66,36.94,7.24,12.88,0.22,0.46,11.37
80.00,485.97,485.97,70.25,18.51,16.94,0.32,0.46,12.54
76.00,528.99,528.99,71.12,18.50,7.82,0.63,0.75,9.87
52.00,737.02,737.02,41.25,7.38,20.41,0.66,0.48,20.68
100.00,142.44,142.44,108.81,5.99,11.56,2.39,0.48,15.10
38.00,3030.69,3030.69,36.42,9.26,12.09,0.23,0.57,11.45
100.00,2052.41,2052.41,109.74,6.09,10.27,1.96,0.44,13.99
38.00,0.00,0.00,28.56,5.30,15.09,0.48,0.46,14.74
100.00,607.00,607.00,109.59,5.99,45.44,15.21,0.95,15.99
17.00,1263.29,1263.29,14.60,0.67,19.76,1.07,0.49,16.90
8.00,1400.81,1400.81,6.83,0.37,35.04,1.22,0.52,33.81
200.00,2246.06,2246.06,91.07,11.96,13.13,2.33,0.58,15.14
76.00,1465.80,1465.80,67.21,16.96,16.33,0.48,0.41,12.92
160.00,1089.97,1089.97,146.15,29.15,6.46,0.21,0.18,6.28
80.00,618.84,618.84,45.49,10.51,10.35,0.61,0.42,8.35
17.00,3537.32,3537.32,3.03,0.36,46.46,1.58,0.61,49.08
38.00,1582.57,1582.57,37.04,9.32,16.53,0.31,0.59,15.77
100.00,782.41,782.41,104.12,6.03,16.66,1.98,0.33,30.46
50.00,959.90,959.90,54.58,2.84,15.73,2.40,0.30,20.28
200.00,620.54,620.54,217.31,12.08,13.10,1.13,0.21,15.44
200.00,2899.47,2899.47,217.67,12.00,16.36,2.38,0.07,29.77
38.00,2909.51,2909.51,36.11,9.25,11.41,0.26,0.75,10.48
38.00,5306.59,5306.59,36.63,9.28,21.07,0.22,0.39,20.33
50.00,486.24,486.24,54.42,3.01,8.76,1.49,0.14,15.62
76.00,314.61,314.61,73.91,18.54,6.10,0.19,0.27,14.85
100.00,2749.62,2749.62,92.54,6.07,14.29,0.49,0.08,15.65
50.00,2268.79,2268.79,54.81,2.91,14.52,1.53,0.44,17.79
8.00,4705.10,4705.10,1.71,0.45,34.83,1.19,0.63,32.37
8.00,0.00,0.00,6.61,0.82,21.74,0.63,0.46,40.50
17.00,3324.62,3324.62,9.53,0.37,21.49,1.14,0.48,38.90
17.00,3038.64,3038.64,3.28,0.35,28.44,1.06,0.43,36.57
38.00,538.41,538.41,36.85,6.41,18.51,0.30,0.37,21.03
76.00,3118.76,3118.76,70.82,18.64,13.74,0.14,0.34,15.59
20.00,1014.11,1014.11,10.95,0.74,29.42,0.70,0.56,31.54
38.00,777.99,777.99,36.92,9.28,9.54,0.23,0.46,7.85
250.00,551.81,551.81,238.18,119.12,8.15,0.41,0.31,8.43
350.00,1525.20,1525.20,331.11,18.95,9.23,0.65,0.36,8.19
38.00,4436.13,4436.13,22.23,1.24,10.46,0.37,0.46,26.30
17.00,2553.42,2553.42,5.66,0.59,25.93,2.41,0.49,26.18
200.00,0.00,0.00,200.88,11.94,16.02,1.19,0.08,19.50
250.00,485.77,485.77,236.09,18.93,9.01,0.68,0.35,8.13
100.00,1782.68,1782.68,106.91,6.26,10.04,1.36,0.12,14.17
150.00,2230.58,2230.58,157.76,9.94,15.31,1.57,0.46,18.40
38.00,2237.69,2237.69,37.05,9.25,19.74,0.70,0.45,11.34
76.00,2842.00,2842.00,51.09,18.52,16.23,0.50,0.49,16.28
70.00,1733.81,1733.81,71.02,4.21,27.46,20.39,0.27,17.86
38.00,2341.94,2341.94,33.76,9.32,7.20,0.29,0.30,15.29
52.00,1227.21,1227.21,30.04,5.70,18.73,0.46,1.06,18.75
52.00,4096.04,4096.04,49.62,9.28,10.78,0.38,0.37,9.96
38.00,1260.95,1260.95,36.98,9.39,12.36,0.22,0.44,12.03
76.00,378.85,378.85,68.79,17.84,19.64,0.56,0.52,11.66
76.00,1657.01,1657.01,65.92,18.64,12.39,0.16,0.35,9.23
76.00,1116.58,1116.58,67.89,17.90,17.71,0.52,0.52,9.41
38.00,2648.53,2648.53,16.56,3.00,16.03,0.68,0.66,16.84
76.00,755.97,755.97,72.04,17.86,17.61,0.49,0.41,14.24
17.00,1178.39,1178.39,10.25,0.60,14.59,0.92,0.45,20.92
76.00,1456.94,1456.94,54.70,16.29,17.17,0.52,0.59,13.20
76.00,2347.53,2347.53,36.55,1.98,18.00,0.64,0.60,14.31
20.00,419.98,419.98,13.34,1.50,24.44,0.80,0.75,21.39
38.00,604.01,604.01,13.10,1.61,16.41,0.59,0.40,14.28
76.00,2770.00,2770.00,64.10,17.88,18.49,0.52,0.49,13.94
76.00,327.01,327.01,62.91,18.58,7.90,0.17,0.24,7.66
76.00,2231.85,2231.85,55.23,16.28,11.20,0.18,0.21,11.31
76.00,2227.73,2227.73,73.50,17.89,20.12,0.50,0.40,13.49
38.00,429.85,429.85,37.25,9.14,15.81,0.53,0.42,10.61
80.00,1173.43,1173.43,41.31,17.81,25.75,4.70,8.04,24.29
76.00,0.00,0.00,55.41,17.87,15.57,0.47,0.52,11.43
76.00,807.98,807.98,73.07,18.43,13.03,0.19,0.24,5.36
200.00,2090.67,2090.67,215.52,12.14,13.82,1.17,0.06,18.14
38.00,2613.02,2613.02,5.84,1.02,19.62,7.03,0.86,13.01
76.00,1259.57,1259.57,69.47,17.86,24.03,0.57,0.51,18.81
20.00,260.21,260.21,15.04,0.81,38.92,0.81,0.54,34.11
76.00,108.78,108.78,52.06,11.92,14.76,0.76,0.88,10.81
76.00,285.74,285.74,71.67,17.91,15.48,0.48,0.44,10.19
38.00,1143.50,1143.50,37.09,7.82,13.42,0.61,0.61,8.07
38.00,2772.19,2772.19,6.26,1.64,9.97,0.47,0.65,10.36
38.00,3694.85,3694.85,20.25,1.95,16.52,0.53,0.60,11.19
20.00,396.69,396.69,19.96,1.94,23.95,0.50,0.59,12.02
20.00,860.45,860.45,14.14,1.00,19.40,1.11,0.69,18.20
76.00,2029.24,2029.24,69.08,16.15,8.65,0.18,0.23,6.44
152.00,1473.01,1473.01,144.46,9.99,16.39,2.46,0.49,23.26
200.00,2396.25,2396.25,214.00,12.11,15.33,2.93,0.25,17.37
200.00,2396.25,2396.25,190.38,12.00,15.48,1.15,0.26,28.00
200.00,2258.41,2258.41,203.18,12.07,18.60,2.05,0.28,24.63
38.00,759.59,759.59,35.83,9.51,17.78,0.40,0.31,11.39
76.00,5079.30,5079.30,70.53,19.31,7.50,0.19,0.29,6.34
38.00,118.53,118.53,27.31,6.43,12.47,0.48,0.45,11.24
76.00,1236.32,1236.32,73.03,18.84,6.43,0.14,0.45,5.61
70.00,0.00,0.00,76.61,5.26,16.18,2.01,0.27,14.86
200.00,1662.85,1662.85,198.32,12.15,15.06,1.75,0.45,21.00
76.00,1021.89,1021.89,54.15,14.82,17.15,0.24,0.31,16.73
76.00,706.74,706.74,74.67,18.69,5.91,0.49,0.39,9.82
76.00,615.77,615.77,66.96,19.10,12.77,0.62,0.60,12.92
150.00,0.00,0.00,164.22,10.03,15.00,1.42,0.09,13.02
76.00,728.34,728.34,71.51,16.75,5.72,0.19,0.23,4.87
76.00,512.24,512.24,73.18,17.90,16.99,0.50,0.40,12.66
70.00,1390.36,1390.36,70.00,4.72,21.28,9.61,0.18,19.70
200.00,1900.73,1900.73,203.55,11.99,17.04,2.64,0.42,22.19
0.00,881.60,881.60,36.60,10.47,13.17,0.25,0.40,13.49
200.00,961.90,961.90,214.26,12.18,16.11,2.09,0.20,22.73
70.00,1734.32,1734.32,76.76,5.25,13.89,1.08,0.37,20.14
100.00,585.13,585.13,52.34,6.24,11.43,2.90,0.50,14.26
70.00,2836.25,2836.25,73.26,5.21,15.73,2.50,0.27,13.64
100.00,1514.96,1514.96,104.86,6.27,15.55,1.64,0.26,10.74
70.00,1063.66,1063.66,76.63,5.20,21.43,3.40,0.47,19.31
76.00,1407.36,1407.36,72.66,18.68,19.23,0.21,0.30,17.71
38.00,1369.18,1369.18,24.95,4.61,17.22,0.58,0.56,12.13
38.00,2454.81,2454.81,16.17,8.87,20.72,0.80,1.28,13.99
50.00,384.98,384.98,54.86,3.44,9.99,0.81,0.10,21.07
150.00,2712.25,2712.25,156.03,10.02,17.13,2.17,0.22,19.35
70.00,1316.06,1316.06,74.38,5.22,13.84,1.15,0.35,19.63
38.00,1138.19,1138.19,22.35,2.75,16.28,0.36,0.45,13.76
200.00,1418.33,1418.33,213.54,12.16,20.11,1.66,0.28,23.47
200.00,2682.75,2682.75,194.53,11.90,15.38,0.82,0.08,20.20
76.00,3867.68,3867.68,48.68,5.78,16.50,0.32,0.23,11.98
76.00,1767.86,1767.86,73.61,21.49,11.25,0.15,0.05,10.32
76.00,0.00,0.00,74.07,18.81,9.33,0.13,0.35,8.97
76.00,1197.56,1197.56,72.21,17.89,18.54,0.53,0.44,12.55
76.00,528.37,528.37,73.27,17.17,19.66,0.25,0.32,15.93
200.00,3823.89,3823.89,163.98,12.08,17.46,2.11,0.32,28.92
152.00,1112.80,1112.80,135.41,12.24,15.57,1.98,0.31,14.14
38.00,1181.81,1181.81,36.76,5.74,23.53,0.29,0.83,19.86
100.00,2602.46,2602.46,109.50,6.24,14.71,3.13,0.22,15.82
50.00,2923.17,2923.17,53.17,3.43,17.04,2.17,0.31,22.74
100.00,942.82,942.82,94.30,5.67,11.99,2.68,0.36,15.79
76.00,875.49,875.49,48.33,12.89,13.50,0.63,0.47,9.55
200.00,2374.29,2374.29,197.02,12.05,17.27,2.66,0.26,22.21
100.00,3096.24,3096.24,101.79,5.84,13.15,1.58,0.22,14.99
200.00,612.92,612.92,215.77,12.17,15.95,1.60,0.23,22.85
76.00,585.25,585.25,74.22,18.56,16.64,0.28,0.32,9.51
200.00,1481.98,1481.98,198.83,9.64,29.60,3.96,0.09,25.20
38.00,450.64,450.64,20.09,6.39,14.32,0.37,0.64,17.31
300.00,2926.33,2926.33,313.89,20.93,15.97,2.15,0.24,22.01
76.00,450.29,450.29,72.17,18.66,19.20,0.20,0.44,18.83
200.00,1161.78,1161.78,188.44,12.04,14.59,1.18,0.10,27.29
76.00,1363.24,1363.24,69.86,20.79,5.58,0.13,0.20,4.05
200.00,778.37,778.37,191.07,11.87,14.70,0.52,0.08,21.13
250.00,0.00,0.00,235.19,29.31,6.44,0.18,0.14,7.92
76.00,1748.50,1748.50,72.89,18.70,13.80,0.19,0.30,23.26
76.00,1154.09,1154.09,49.58,15.93,21.73,0.28,0.36,15.07
0.00,3157.21,3157.21,30.02,21.90,42.64,8.48,5.58,33.99
20.00,2125.79,2125.79,7.43,0.76,29.13,1.38,0.71,19.91
20.00,682.33,682.33,15.39,1.06,13.49,0.97,0.79,10.09
50.00,331.10,331.10,54.68,3.02,17.03,5.69,0.46,22.24
76.00,994.31,994.31,24.22,7.68,11.81,0.36,0.31,11.87
150.00,2183.94,2183.94,163.47,10.06,16.14,1.96,0.22,24.15
100.00,739.93,739.93,107.00,5.92,8.63,1.03,0.22,8.81
100.00,2596.73,2596.73,99.84,6.15,14.85,0.82,0.09,23.76
250.00,1001.97,1001.97,236.23,29.56,12.10,0.51,0.35,8.25
20.00,1519.80,1519.80,3.84,0.85,17.71,0.94,0.68,13.26
20.00,1851.08,1851.08,6.82,0.70,32.03,0.88,0.44,29.80
20.00,895.13,895.13,13.20,0.62,35.59,1.19,0.66,29.09
250.00,671.64,671.64,236.34,29.13,12.19,0.25,0.18,8.08
250.00,1249.00,1249.00,236.17,29.69,12.36,0.27,0.20,8.67
250.00,82.02,82.02,236.60,29.50,12.23,0.20,0.15,8.78
250.00,0.00,0.00,238.30,119.19,11.53,0.17,0.15,7.90
20.00,2434.08,2434.08,2.97,0.66,29.79,1.11,0.77,29.67
250.00,0.00,0.00,235.86,28.58,11.25,0.16,0.14,7.88
250.00,1329.98,1329.98,203.37,29.12,11.33,0.17,0.15,8.36
250.00,854.22,854.22,236.33,29.40,12.57,0.51,0.37,8.44
250.00,1169.45,1169.45,235.81,18.95,12.34,0.68,0.36,8.83
20.00,1439.70,1439.70,10.32,0.86,47.33,0.61,0.46,44.38
100.00,1105.42,1105.42,106.66,5.51,24.44,7.81,0.45,11.50
200.00,928.59,928.59,196.18,12.04,24.25,1.40,0.35,20.01
200.00,134.73,134.73,100.45,21.05,21.70,2.25,0.30,20.26
100.00,1571.16,1571.16,100.93,6.23,16.20,2.42,0.38,23.11
200.00,653.42,653.42,183.50,12.15,17.62,1.31,0.30,15.06
200.00,2367.70,2367.70,213.83,20.66,27.00,2.54,0.45,24.76
100.00,2935.28,2935.28,107.37,6.31,27.82,0.86,0.07,27.91
76.00,2036.89,2036.89,50.59,19.30,14.54,0.61,0.58,13.51
200.00,333.21,333.21,169.32,11.84,13.27,2.64,0.66,14.86
70.00,2083.02,2083.02,52.18,5.10,15.54,3.28,0.83,15.86
76.00,1437.76,1437.76,70.07,17.89,22.20,0.53,0.55,19.00
100.00,1973.21,1973.21,109.40,6.28,28.34,2.17,0.49,25.64
50.00,2529.16,2529.16,53.65,3.42,28.71,3.30,0.31,28.82
